"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Coreia do Sul";399544,263540265;5545,60180101523;-21882,4925164254;-4699,75502739548;-106792,288513875;-49516,5528111821;-6237289,77436136;-1219,16877675742;-10028,0449945668;25641,0619868904;8524,14822531717;-95129,6215978563;-2602,76322084657;568,238950999352;-36435,3319279288;295,548383325688;-60499,8129480717;-36050,5484800818;-260909,471043665;-435533,808849184;11634,7286751259;-18193,1719635757;1009610,57677303;0;-2653,01645605659;2651,92454447195;-1142,40496349011;-219144,822500893;335,578244093319;36191,4882159652;-47661,6899827549;-9425,46069520243;-15885,3311019945;-252456,383720951;-19524,8870829443;-1611,02131904175;17780,9332143763;-144944,793632057;-228958,503034469;-313962,30923075;-4583430,08092122
"Lituânia";-30,964495439943;5672,2587606615;8503,36495148056;-678,595412785755;-1968,17500445564;-12996,6390897675;-25596,629202213;226,746690844219;5032,52594900998;74963,3250806517;13991,55449238;5161,65756177836;-4266,92399045916;17441,439374865;-4113,10265354712;14110,5615339097;306,283270446196;1508,07210505577;-2177,26283168578;-7766,06516702174;375,089589384763;13902,5946693733;1381,6161748226;2653,01645605659;0;326,923082375372;-13063,3951099192;-45,2066680815592;11,3211805582174;7537,53866709489;6408,56152202764;-884,406941991864;-561,889278990304;49884,9233057753;1294,68419761327;764,420177685134;12953,0292338347;-1624,68143786175;1423,00329221941;-423,648349472485;-137681,511058451
"Luxemburgo";-366,736692241331;141,211865769925;118467,193783016;-265,001095076107;117,547388273383;-948,551851268742;-22364,7802815366;-58,6313670970669;-3673,89052175349;43710,5111721626;-4896,85112824504;-7409,3804233143;-243,081282231682;-165,841515381083;14340,3563177794;-12395,166427553;-8257,8127920733;-2246,93899863146;-9893,92383503234;-2972,04932541115;-806,243345692114;-17872,9310191835;-157,139584091391;-2651,92454447195;-326,923082375372;0;-277,366543342909;-2394,59526117311;-9,4207580462906;3304,60798528073;-6462,13773144747;-2853,48022947262;-904,6980881693;-3581,36334520828;-415,473505270586;-1695,07105705129;-4320,31393580932;-3751,34339043884;-629,288397915711;-6216,08032072047;-100772,367873642
"Letônia";-9,4824267476485;5417,37383604455;4598,9285067024;-261,587554922703;-489,857458564571;857,691517451031;-11218,9420335557;293,617793299443;3508,87106423507;45427,8710788889;9878,52357608665;3990,09770074492;4154,97604634483;21869,076010354;6992,9450854276;9960,11851900965;164,775977743849;2472,9167992545;-473,923620091238;-5563,68373388468;1494,90699041683;10070,5487652022;1314,33322019559;1142,40496349011;13063,3951099192;277,366543342909;0;0,646661592477045;16,1765010200957;6952,98369667154;9601,33845634571;667,081118289275;-51,6964391242791;-11099,8948343159;1613,26534906053;615,564144392177;20001,9606299622;385,078259534646;529,430824303601;2096,71941611909;-64763,2586682627
"México";2089,15483491119;17883,796901001;24673,750153114;-4958,18534890796;78274,8699446759;110198,87781375;-971014,25309329;-1667,55746113772;6567,22717068381;382782,812965218;828,577422511604;-13633,3194977106;3,74319577765675;10497,354023332;102891,556686782;52346,4403161137;737,383441585578;7728,65272531867;-56560,4460073359;-240334,777478334;26512,6080646063;142741,398741583;472797,297177919;219144,822500893;45,2066680815592;2394,59526117311;-0,646661592477045;0;4703,58878811348;19636,8070237363;844,44438745019;-4838,75300525621;-2810,17310385826;3537,36488463065;1514,72501843867;1540,63263534056;43316,5636202045;2339,71364716189;117701,203047559;1005714,05491378;-2101444,13593424
"Malta";-130,05069274009;369,606571594268;1568,42250846128;-911,024554160243;-1191,72275573317;-452,411905315241;-11137,8883061597;4,10809844494399;-216,459628140571;7059,60725281567;725,141636026806;3553,84681693883;-35,3397129538399;80,9877216254794;7846,94661323273;6797,3407167656;148,698351708194;-2809,2079873073;-693,243542562957;-4904,57180221267;943,260925444403;33359,3869678722;51,465285295219;-335,578244093319;-11,3211805582174;9,4207580462906;-16,1765010200957;-4703,58878811348;0;1304,23121612607;-134,479025101145;-83,3725857017699;-447,149242629047;-437,349008482653;-5,87806439989873;61,9753992082467;348,901744280754;63,8074151009307;640,015290986773;104,616768266356;-35897,5117100976
"Países Baixos";-26049,2566866789;-28153,4293555389;-323143,773256563;-13531,3953012238;-276597,225092276;1545,24834322622;-1114042,98788098;-7466,15478349552;-54508,96897174;-350834,180825483;-48499,6726271908;-156907,982197219;-6469,43334690321;25520,4221410527;-62850,9201686906;-301317,674043561;-57356,4456765214;-54256,3457552525;-273948,338301541;-586745,297645684;-50,6743542482436;-306227,088682821;64878,7988328787;-36191,4882159652;-7537,53866709489;-3304,60798528072;-6952,98369667154;-19636,8070237363;-1304,23121612607;0;-87790,1461546916;-45252,8811257367;-27862,8118057183;147356,100103078;-6405,61943342809;-16249,9311374378;-53522,8323584325;-68824,0945667781;-17796,9802242052;-52996,0911802711;-6454941,13442963
"Polônia";-4209,0323862548;14398,7806214136;42258,8427668718;-13167,3386146442;-10431,0923813183;2715,01337534333;-378794,135789963;-679,278972335266;34519,482041827;525985,644904803;26968,9954288073;47541,3527919497;-5152,13626514371;35894,2925723085;144231,851930728;40724,4063040284;-690,368416607489;-14531,3720600949;-37764,2740964663;-128489,978681881;13587,5922540648;127703,680614878;59613,4395165648;47661,6899827549;-6408,56152202764;6462,13773144747;-9601,33845634571;-844,44438745019;134,479025101145;87790,1461546916;0;-2225,65720322652;-31098,7899806718;91115,6657436693;18474,667234019;10774,4519620577;10739,0143025682;-23648,1967941512;21644,4042460455;43133,4208082613;-1602972,86669014
"Portugal";-1663,45179428971;2568,06070672986;29385,7946273475;-1923,88175701151;-39763,0892308831;-3168,02653855715;-82162,1856750202;-382,20279424513;4043,30627310076;235319,302240458;12270,5548451185;417987,067710463;-401,781640674623;7174,7526477792;111725,265275363;-8685,4605253445;-1844,10873243295;-1856,08500002129;-13599,9948479311;-85564,5580711742;18984,6901232132;87128,0948400783;19463,2547427122;9425,46069520243;884,406941991864;2853,48022947262;-667,081118289275;4838,75300525621;83,37258570177;45252,8811257367;2225,65720322652;0;-4077,2398911932;-1674,29809285405;-1071,52666610312;-699,713220315531;17429,5781289705;-3533,75746156397;908,997299292889;-30409,1520369787;-1036860,14713633
"Romênia";3159,88763258574;59734,444687631;26801,7060676028;-6003,03600604185;-13757,1481968773;12509,2730939993;-119435,800621875;772,913786049732;30407,0286889211;315514,372442967;6019,31408188055;53203,3385994807;323,43817207223;7364,49612214276;164875,129227072;91678,1748892044;25687,2064060554;40805,3276888668;-7493,56436568714;-32569,4968671864;10781,6613635654;386132,001315863;27180,1897760149;15885,3311019945;561,889278990304;904,6980881693;51,6964391242791;2810,17310385826;447,149242629047;27862,8118057183;31098,7899806718;4077,2398911932;0;80961,2792391489;13237,6375663841;8868,94686520706;18301,1835292856;39220,972275712;5800,89392480427;42943,7994902082;-362741,531854912
"Federação Russa";11762,5729401488;36433,1398120449;46783,5217323655;-8100,32044481087;-171548,568149149;29608,6138955556;-1367700,24640664;4142,27387450656;-38033,4998297305;247425,234755392;26521,5551482184;-44180,9073602363;34843,9189040682;164943,812085654;-1855,0728881078;115296,756194367;-63464,4145625252;-67650,2203118766;-95433,6179038447;-450858,795630039;14912,2004959243;-6152,15479728673;599956,773534699;252456,383720951;-49884,9233057753;3581,36334520828;11099,8948343159;-3537,36488463065;437,349008482653;-147356,100103078;-91115,6657436692;1674,29809285404;-80961,2792391489;0;-48797,1929858948;17688,8234232987;58857,0947258418;-107498,27887599;-15727,8315940728;1111,69700698159;-9663828,38411321
"Eslováquia";621,761369133232;-8611,22531307064;9641,94551879501;-5096,21987453615;-2125,78936652461;-1981,05894872759;-68385,6251979059;-389,467740891818;19535,02483922;71442,6227162373;1413,1501095929;6841,32566053791;-519,552390449939;-3902,24454324679;21840,4449221188;15075,2483633394;-1165,73069304139;-613,686136004646;-9724,96381263842;-26050,1670188578;4472,63285882058;15805,2215356113;16799,8418568659;19524,8870829443;-1294,68419761327;415,473505270586;-1613,26534906053;-1514,72501843867;5,87806439989874;6405,61943342809;-18474,667234019;1071,52666610312;-13237,6375663841;48797,1929858948;0;-365,397082462096;5555,78980458313;-7882,29858628677;5700,42731916956;-10710,2173051384;-445186,439042697
"Eslovênia";-1077,39523465798;62075,7133134878;12145,8534120812;-3725,43384183632;-3806,10146358195;979,059687785609;-17547,8715592686;-1060,49855824093;-31,661046369074;45048,0802730235;-2088,91809776009;12470,2653470276;-501,124487750883;-227,778850846462;3917,37099909644;1839,76191845535;-1483,19557284096;2936,69022041057;-4099,41131515181;-11532,5460783234;966,253635648267;71624,2081999432;3279,04832902387;1611,02131904176;-764,420177685134;1695,07105705129;-615,564144392177;-1540,63263534056;-61,9753992082467;16249,9311374378;-10774,4519620577;699,713220315531;-8868,94686520706;-17688,8234232987;365,397082462096;0;238,578953075816;-4736,74800072894;215,747565766039;-11569,4842413424;-355075,617559924
"Suécia";-54923,6414198023;-9092,97549561018;-12433,9841739298;-9737,93787146968;-63209,3785126482;-69381,1474673175;-455380,428514115;-1281,75163780229;-21754,0836284222;240169,141999974;64720,9086811492;-66886,3026211407;-18606,7935466743;23162,0458708133;-16458,5397490383;-31571,6396147351;-18648,522428711;-4713,73864889424;-67589,2337403425;-160370,911443391;35686,9415649912;-47135,921731069;-21438,7319598826;-17780,9332143762;-12953,0292338347;4320,31393580932;-20001,9606299622;-43316,5636202045;-348,901744280754;53522,8323584324;-10739,0143025682;-17429,5781289705;-18301,1835292856;-58857,0947258418;-5555,78980458313;-238,578953075815;0;-44841,5903494943;-7901,03396575721;-529409,188927334;-2564186,91622408
"Turquia";16751,1532617104;31835,862598244;52455,3102554666;-44894,7737789127;-28180,6163733604;9764,28997832983;-632529,71122278;65,9030132307485;13555,9671550623;467987,75596031;16660,7283609531;69990,5703283626;-1304,55896480296;27708,260153684;187216,45277736;87610,9910970262;439,790188002851;21512,1984660849;-123463,926399391;-311549,419023273;15873,1404594273;235512,770933391;101108,681882363;144944,793632057;1624,68143786175;3751,34339043884;-385,078259534646;-2339,71364716189;-63,8074151009309;68824,0945667781;23648,1967941512;3533,75746156397;-39220,972275712;107498,27887599;7882,29858628677;4736,74800072895;44841,5903494943;0;30756,2307677268;42367,3640321284;-1940025,30220374
"Taiwan";183130,845980175;6348,46843825112;10169,2807208936;-2418,11302759494;-58283,7700386685;-20292,2909773912;-3267799,83237786;-768,782322130879;-13663,4017687007;150211,39170789;-8375,20481437845;-11126,5817335946;-2361,05888030302;2886,40462090863;67791,8120451396;-12806,2928007127;-4448,3382947967;-9805,65055677862;-129549,028637564;-331338,072939511;27349,0947909188;18793,2051046918;1141811,5817035;228958,503034469;-1423,00329221941;629,288397915711;-529,430824303601;-117701,203047559;-640,015290986772;17796,9802242052;-21644,4042460455;-908,997299292889;-5800,89392480427;15727,8315940728;-5700,42731916956;-215,747565766039;7901,03396575721;-30756,2307677268;0;-146191,796234201;-2952276,79696618
"Estados Unidos";-260035,744983965;178186,539771881;142129,757631879;-32169,724625567;-579398,848822111;4837353,16617702;-23217001,3090548;-6129,08318875661;8053,85089795491;2345436,63405418;190846,314100389;67900,8772660245;-5033,55491188676;131459,915218975;582364,72611615;1116130,93538115;-33836,4177374315;37487,6216195089;-1840141,70954116;-12406771,9303335;533336,97339456;1044856,12966445;2698315,27344622;313962,30923075;423,648349472483;6216,08032072047;-2096,71941611909;-1005714,05491378;-104,616768266356;52996,0911802711;-43133,4208082613;30409,1520369787;-42943,7994902082;-1111,69700698159;10710,2173051384;11569,4842413424;529409,188927334;-42367,3640321284;146191,796234201;0;-42163038,6859809
